r,n,phi,eta,mu,srr_node,srr_face
0.078625,58,0.8085749772531585,1.0,5068904708.833826,-2649099.627683131,-2616887.9730444453
0.078875,78,0.7753219582446464,1.0,5929705660.095782,-2633842.6488249665,-2604423.3224353767
0.079125,73,0.7379604430768473,1.0,6896860786.335493,-2623664.672616378,-2600690.804550523
0.079375,70,0.7041471748825961,1.0,7772164572.119165,-2619717.3248065664,-2595762.3610591935
0.079625,73,0.667248388837646,1.0,8727341307.193153,-2621593.5962393046,-2596455.6349945012
0.079875,71,0.6205512873011558,1.0,9936161156.407366,-2616873.3663419196,-2594347.8827511584
0.080125,72,0.5925763940427851,1.0,10660330433.250841,-2600115.315393946,-2579536.1643907414
0.080375,73,0.5470434393256446,1.0,11839014712.240627,-2602964.4670542767,-2582517.041045287
0.080625,67,0.5028091652885462,1.0,12984080823.674574,-2592469.882375853,-2573399.612566659
0.080875,82,0.46917951875972064,1.0,13854631305.57836,-2582377.115366123,-2564618.5051133805
0.081125,69,0.4247862205081818,1.0,15003813981.437004,-2585491.131815525,-2568812.3701113635
0.081375,65,0.3902882295496324,1.0,15896842774.58639,-2589422.319355303,-2572417.793452318
0.081625,80,0.3590852972414969,1.0,16704574361.487707,-2565581.2711465047,-2548990.328772611
0.081875,81,0.313649258506867,1.0,17880749834.587833,-2568725.9075909583,-2555109.175712883
0.082125,67,0.2873369139849768,1.0,18561881709.819305,-2556157.926148769,-2546463.245402504
0.082375,72,0.2552818641031323,1.0,19391671553.08067,-2556828.075033904,-2543105.833362179
0.082625,64,0.22531531090829893,1.0,20167397735.703403,-2552280.4580988544,-2538317.01231363
0.082875,74,0.20026313365295442,1.0,20815908417.006153,-2541279.0921287574,-2530925.722501526
0.083125,71,0.17832422306510629,1.0,21383827832.047417,-2539611.8482486606,-2527179.53345834
0.083375,68,0.14902226537156688,1.0,22142350029.685467,-2538759.7626183215,-2529053.6522267708
0.083625,65,0.13645838120404408,1.0,22467583760.799625,-2515168.8712520646,-2506473.382746966
0.083875,70,0.11187601473309312,1.0,23103932732.21325,-2528633.816887575,-2518348.55125754
0.084125,46,0.09885406799438522,1.0,23441024054.270138,-2523393.8678438542,-2516533.1808333322
0.084375,88,0.08665308055153548,1.0,23756863695.61073,-2508532.445517704,-2501541.364748571
0.084625,56,0.07407005464725601,1.0,24082592937.37927,-2512827.833733333,-2506164.6708206907
0.084875,71,0.05992494390070205,1.0,24448758932.208855,-2497787.213930284,-2494334.14595608
0.085125,61,0.05431282952196732,1.0,24594036369.862537,-2495512.3138561323,-2490396.8646333264
0.085375,61,0.04254101536269465,1.0,24898766259.915134,-2497615.2940923916,-2492514.408699648
0.085625,58,0.039291239597145346,1.0,24982891255.29245,-2477327.9501609923,-2473901.8644947214
0.085875,68,0.030726698527422366,1.0,25204596391.239723,-2485598.6849397565,-2482062.8319665324
0.08612500000000001,55,0.026124428062721052,1.0,25323732605.397167,-2487680.036815541,-2486870.2921789316
0.08637500000000001,75,0.022790886374080895,1.0,25410025998.965984,-2464962.5860049985,-2464449.8011400565
0.08662500000000001,54,0.019347096452809374,1.0,25499173322.38399,-2469323.3136774525,-2469481.008165169
0.08687500000000001,49,0.014997621320888324,1.0,25611765575.43895,-2472351.826197944,-2469821.032338973
0.08712500000000001,72,0.013540129484953626,1.0,25649494792.10069,-2452586.32822802,-2453435.0023370907
0.08737500000000001,53,0.010780845127378237,1.0,25720922730.69463,-2464376.3188662794,-2465389.816664326
0.08762500000000001,58,0.00786872081704516,1.0,25796307145.441643,-2449174.7248143596,-2453598.184943028
0.08787500000000001,56,0.00754703226936453,1.0,25804634503.86232,-2455724.2018493894,-2459511.5004897527
0.088125,44,0.005724772819283975,1.0,25851806240.89089,-2460536.986284076,-2455086.9502748763
0.088375,48,0.0038588457217822785,1.0,25900108376.10765,-2448071.489797412,-2448700.5065087895
0.088625,43,0.002468659540863744,1.0,25936095291.66138,-2441135.843121,-2435288.8757374925
0.088875,41,0.0028263014941553545,1.0,25926837229.001694,-2451334.2743487954,-2449203.6332090776
0.089125,35,0.0022158209652823916,1.0,25942640372.164303,-2441318.4487738246,-2442331.2681737808
0.089375,35,0.0014414073287765867,1.0,25962687153.324352,-2428841.406272668,-2425301.267397201
0.089625,35,0.0008396095254508052,1.0,25978265531.980366,-2416902.347687005,-2417402.2496716925
0.089875,26,0.0013772151541537668,1.0,25964348857.633507,-2463984.105318773,-2469314.4289240045
0.090125,35,0.00043057126696832574,1.0,25988854059.954746,-2415395.030392706,-2411940.8996548867
0.090375,27,0.00032679738562091496,1.0,25991540392.156857,-2424076.5623690896,-2417552.480508389
0.090625,32,7.381354759644355e-05,1.0,25998089232.981495,-2411936.638643103,-2406065.5683226287
0.090875,18,0.0,1.0,25999999999.999996,-2415058.6800201735,-2415621.6412303885
0.091125,26,0.0,1.0,25999999999.999996,-2411949.7252432536,-2406577.4495415185
0.091375,25,0.0,1.0,25999999999.999996,-2401118.064272368,-2392297.091930086
0.091625,21,0.0,1.0,25999999999.99999,-2388432.094839709,-2388778.1365068634
0.091875,21,0.0,1.0,25999999999.999992,-2415515.214457567,-2408449.4901522384
0.092125,20,0.0,1.0,25999999999.999992,-2351242.2788021276,-2351288.1385848112
0.092375,17,0.0,1.0,25999999999.999996,-2378638.2481962265,-2360062.034751
0.092625,23,0.0,1.0,25999999999.999992,-2403247.2459370145,-2397304.1131973327
0.092875,13,0.0,1.0,26000000000.000004,-2396295.5761697735,-2392809.954289278
0.093125,23,0.0,1.0,25999999999.999996,-2351940.6771574467,-2335776.182892289
0.093375,11,0.0,1.0,26000000000.000004,-2372394.6663059583,-2372429.8442481267
0.093625,16,0.0,1.0,25999999999.999996,-2352653.1509596705,-2318950.5434157867
0.093875,16,0.0,1.0,26000000000.0,-2383658.3465037537,-2381642.3687445084
0.094125,17,0.0,1.0,25999999999.999996,-2303619.429303992,-2269045.216245318
0.094375,17,0.0,1.0,25999999999.999996,-2377590.4191350914,-2378305.6900262153
0.094625,12,0.0,1.0,26000000000.000004,-2357342.833030907,-2319453.2966982666
0.094875,12,0.0,1.0,26000000000.000004,-2295339.807549801,-2288189.125349276
0.095125,20,0.0,1.0,25999999999.999996,-2336935.3628088916,-2316936.011762503
0.095375,10,0.0,1.0,26000000000.0,-2260624.438719854,-2257582.4840728506
0.095625,14,0.0,1.0,25999999999.999992,-2398771.3109674985,-2385087.180924438
0.095875,13,0.0,1.0,25999999999.999992,-2234430.0486675957,-2225399.6399646723
0.096125,15,0.0,1.0,25999999999.999992,-2302409.8232233436,-2299846.6803714195
0.096375,8,0.0,1.0,26000000000.0,-2348960.517424005,-2303658.3755380553
0.096625,9,0.0,1.0,26000000000.0,-2280530.29951636,-2270028.8394702557
0.096875,16,0.0,1.0,26000000000.0,-2279597.219830902,-2249419.0316510065
0.097125,10,0.0,1.0,25999999999.999996,-2234179.5934178727,-2230964.939950081
0.097375,12,0.0,1.0,25999999999.999996,-2331215.531056911,-2298627.474212013
0.097625,7,0.0,1.0,26000000000.0,-2299557.5221667658,-2293361.97923626
0.097875,11,0.0,1.0,25999999999.999996,-2165359.977726607,-2165418.8906463995
0.098125,13,0.0,1.0,25999999999.999996,-2320981.04425055,-2292230.3427334554
0.098375,9,0.0,1.0,26000000000.0,-2230913.86017581,-2227103.766774672
0.098625,4,0.0,1.0,26000000000.0,-2308154.294567016,-2179959.826670351
0.098875,13,0.0,1.0,25999999999.999996,-2207128.321001088,-2204449.559326469
0.099125,8,0.0,1.0,26000000000.0,-2180043.5157147655,-2180208.8173362063
0.099375,6,0.0,1.0,25999999999.999996,-2313817.2231556494,-2256243.6025155666
0.099625,6,0.0,1.0,25999999999.999996,-2261709.192396584,-2262025.576038929
0.099875,12,0.0,1.0,25999999999.999996,-2151922.6673133695,-2098241.110091922
