r,n,phi,eta,mu,srr_node,srr_face
0.027625,84,1.0,0.9979786493410638,113371404.33388503,-3831260.8775985357,-3834197.7979733036
0.027875,95,1.0,0.997537442197147,113321499.04712346,-3829596.2154644737,-3832313.17225126
0.028125,103,1.0,0.9970067836967373,113261481.05774024,-3828924.46346123,-3831647.6229974525
0.028375,90,1.0,0.9964971118459888,113203832.40075447,-3828171.8557278677,-3830013.2484795405
0.028625,91,1.0,0.9961488909163358,113164441.49516842,-3826379.7978743273,-3830128.731622925
0.028875,106,1.0,0.9961347758097254,113162844.60890345,-3827792.3914563595,-3833635.199660341
0.029125,95,1.0,0.9960784313725485,113156470.58823523,-3827369.3450568877,-3842950.411573486
0.029375000000000002,100,1.0,0.9960738271099109,113155955.63327762,-3826846.6947863903,-3860921.3764667083
0.029625000000000002,101,1.0,0.9959075203689453,113137242.42007492,-3825658.0090989084,-3894346.573717519
0.029875000000000002,94,1.0,0.9944838303262903,112976805.50204064,-3825308.947011028,-3953600.3761411984
0.030125,111,1.0,0.9878573743825213,112229282.07860972,-3811280.883158429,-4005941.9166904567
0.030375,94,1.0,0.9719866412443581,110437549.14571138,-3770117.121445331,-4014569.274818045
0.030625,101,1.0,0.9463427562182162,107541042.323151,-3693147.694804205,-3944802.6754970984
0.030875,114,1.0,0.9014465526386354,102468213.95160244,-3557381.569740899,-3745963.4543005796
0.031125,101,1.0,0.8416519898454042,95710779.02408294,-3366082.1435281695,-3429950.0533115254
0.031375,101,1.0,0.775007203759677,88178134.85740596,-3127374.419854909,-3056339.493752305
0.031625,114,1.0,0.6841792491837014,77910247.07020672,-2808908.770422088,-2584068.047465515
0.031875,109,1.0,0.5810765015569398,66252089.71972531,-2415296.784146492,-2112135.9972179173
0.032125,106,1.0,0.48054144319831965,54881414.72014148,-2010737.2082701481,-1709347.3285287227
0.032375,105,1.0,0.3907109362077558,44719035.341885656,-1637714.2395960193,-1379584.0600084742
0.032625,112,1.0,0.30736630742438115,35288145.64329672,-1279504.0581882799,-1092820.436906207
0.032875,115,1.0,0.23967715210098686,27627083.76735044,-980052.054808406,-859481.7035842396
0.033125,104,1.0,0.1914657190811487,22169589.837603834,-762295.066529772,-686701.628897992
0.033375,115,1.0,0.1573693820352582,18309505.017056152,-606353.4457564648,-556314.3339786626
0.033625,124,1.0,0.12753770939937678,14932107.702871434,-468745.96425133623,-439368.46031636465
0.033875,107,1.0,0.1032212971465072,12179243.98410054,-357022.23795650696,-340950.8966270983
0.034125,106,1.0,0.08264824712007297,9850447.202525018,-263316.7982484602,-254189.06678544736
0.034375,125,1.0,0.05801947850837154,7063139.811336532,-153846.07638697073,-150434.51422593565
0.034625,118,1.0,0.03525315929999313,4487354.500375866,-55789.38232367281,-55589.07324122772
0.034875,115,1.0,0.01942607062426667,2697104.7726867637,10714.729235014933,10095.217682452409
0.035125,114,1.0,0.009889175231277123,1618467.6889785598,50000.83732794379,49987.97929959083
0.035375000000000004,125,1.0,0.0037370428165206583,922661.0654947379,74857.27575307731,74893.37003797456
0.035625000000000004,122,1.0,0.000948701391672913,607298.6343714137,86037.11818603518,86145.06146370577
0.035875000000000004,113,1.0,0.0001379186276732952,515598.815298902,88877.0994680886,88950.84314631397
0.036125,122,1.0,0.00010195599068178531,511531.2670111695,88657.03244041375,88655.42199463953
0.036375,127,1.0,9.999999999999999e-05,511309.9999999996,87991.92665901751,88007.26268436742
0.036625,118,1.0,9.999999999999999e-05,511309.99999999965,87505.25792772995,87522.61233758055
0.036875,121,1.0,9.999999999999998e-05,511309.99999999977,87026.48396936581,87044.21179263134
0.037125,128,1.0,9.999999999999998e-05,511309.9999999998,86490.73881209163,86490.73881209163
